student_id,day,sleep_hours,study_hours,screen_time_hours,physical_activity_mins,academic_workload_score,social_activity_hours,anxiety_level,mood_rating,routine_consistency_score,journal_entry,stress_score,severity_tier,stress_nature,stress_trajectory,major_factors
STU_076,7,7.67,7.86,3.52,39.2,7.43,4.36,7.65,4.44,4.98,Terrified about campus placement interviews and job application rejections.,71.89,High,Performance,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_077,1,5.35,8.43,7.26,21.4,4.1,3.47,5.5,6.0,4.18,"Everything is building up at once - exams, poor sleep, and placement worries.",63.55,High,Mixed,Decreasing,"[""Sleep Deprivation"", ""Excessive Screen Time""]"
STU_077,2,5.41,8.43,7.26,21.4,3.95,3.47,5.35,6.08,8.53,"Everything is building up at once - exams, poor sleep, and placement worries.",65.25,High,Mixed,Decreasing,"[""Sleep Deprivation"", ""Excessive Screen Time""]"
STU_077,3,5.47,8.43,7.26,21.4,3.8,3.47,5.2,6.15,7.19,"Struggling to manage daily routine, exams, and keeping up health.",64.47,High,Mixed,Decreasing,"[""Sleep Deprivation"", ""Excessive Screen Time""]"
STU_077,4,5.53,8.43,7.26,21.4,3.65,3.47,5.05,6.22,4.63,"Everything is building up at once - exams, poor sleep, and placement worries.",57.73,Moderate,Mixed,Decreasing,"[""Sleep Deprivation"", ""Excessive Screen Time""]"
STU_077,5,5.59,8.43,7.26,21.4,3.5,3.47,4.9,6.3,9.19,"Struggling to manage daily routine, exams, and keeping up health.",56.89,Moderate,Mixed,Decreasing,"[""Sleep Deprivation"", ""Excessive Screen Time""]"
STU_077,6,5.65,8.43,7.26,21.4,3.35,3.47,4.75,6.38,3.65,"Exhausted from constant workload, lack of sleep, and social fatigue.",56.27,Moderate,Mixed,Decreasing,"[""Sleep Deprivation"", ""Excessive Screen Time""]"
STU_077,7,5.71,8.43,7.26,21.4,3.2,3.47,4.6,6.45,5.07,"Exhausted from constant workload, lack of sleep, and social fatigue.",56.26,Moderate,Mixed,Decreasing,"[""Sleep Deprivation"", ""Excessive Screen Time""]"
STU_078,1,3.93,4.83,8.01,28.2,4.93,2.27,7.54,3.54,4.8,Screen usage late at night is ruining my sleep quality.,90.48,Severe,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_078,2,4.01,4.83,9.02,25.7,5.02,2.27,7.5,3.61,6.17,"Waking up feeling tired despite sleeping late, unable to get restful sleep.",89.57,Severe,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_078,3,3.91,4.83,8.97,27.6,4.77,2.27,7.55,3.52,4.71,Disrupted sleep schedule and constant headaches throughout the morning.,91.37,Severe,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_078,4,4.84,4.83,8.11,30.3,4.76,2.27,7.08,4.35,8.28,Insomnia is killing me. Only slept 3 hours last night and feel exhausted.,80.47,Severe,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_078,5,4.68,4.83,9.15,30.1,4.9,2.27,7.16,4.21,7.25,Screen usage late at night is ruining my sleep quality.,81.73,Severe,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_078,6,4.4,4.83,8.59,24.6,5.58,2.27,7.3,3.96,6.02,Disrupted sleep schedule and constant headaches throughout the morning.,90.79,Severe,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_078,7,4.91,4.83,8.6,23.8,5.19,2.27,7.04,4.42,7.92,Disrupted sleep schedule and constant headaches throughout the morning.,84.94,Severe,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_079,1,4.48,7.46,5.83,54.2,5.02,3.2,7.03,4.69,6.37,Constant pressure to perform well and keep up high GPA expectations.,73.88,High,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_079,2,4.39,7.98,5.83,54.2,4.87,2.55,6.58,4.87,7.57,Terrified about campus placement interviews and job application rejections.,74.96,High,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_079,3,4.44,8.64,5.83,54.2,4.6,3.16,7.59,4.46,5.37,Feeling inadequate compared to my peers during coding competitive tests.,74.6,High,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_079,4,4.63,8.65,5.83,54.2,4.73,3.05,8.31,4.17,8.31,Worried about my upcoming seminar presentation in front of professors.,79.73,High,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_079,5,4.4,8.59,5.83,54.2,4.42,3.42,8.26,4.19,3.5,Constant pressure to perform well and keep up high GPA expectations.,78.37,High,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_079,6,4.82,7.72,5.83,54.2,4.72,3.07,7.93,4.33,5.69,Constant pressure to perform well and keep up high GPA expectations.,74.68,High,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_079,7,4.53,7.57,5.83,54.2,4.41,2.95,7.68,4.43,3.15,Feeling inadequate compared to my peers during coding competitive tests.,76.92,High,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_080,1,6.49,5.9,6.75,8.3,7.19,1.21,6.43,4.78,9.16,Can't focus on studying due to overwhelming course requirements and deadlines.,84.15,Severe,Academic,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_080,2,6.16,5.17,6.63,13.5,7.3,0.81,6.57,4.71,7.05,Struggling with the heavy assignment load and complex programming projects.,82.89,Severe,Academic,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_080,3,6.34,5.5,7.07,7.8,7.74,1.15,6.69,4.65,3.71,Struggling with the heavy assignment load and complex programming projects.,86.6,Severe,Academic,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_080,4,5.85,5.22,6.57,14.5,7.59,1.13,6.78,4.61,8.71,I have three major midterms coming up this week and I feel completely unprepared.,87.78,Severe,Academic,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_080,5,5.84,4.61,6.81,5.0,8.07,0.68,6.97,4.51,6.39,Extremely anxious about upcoming lab exams and pending submissions.,89.97,Severe,Academic,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_080,6,6.19,5.26,6.38,5.0,8.05,0.5,6.86,4.57,5.77,I have three major midterms coming up this week and I feel completely unprepared.,89.99,Severe,Academic,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_080,7,5.68,5.83,6.23,7.8,8.09,0.68,7.03,4.49,7.61,I have three major midterms coming up this week and I feel completely unprepared.,91.71,Severe,Academic,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
